Date,Campaign Name,Campaign ID,Ad Name,Ad ID,Custom Id,Title,Description,Cta,Url,Thumbnail Url,Video Url,Poster Image,Clicks,Served Ads,Impressions,Spent,Value,ROAS,ROAS (Clicks),ROAS (Views),CTR,CPM,Actual CPC,CPA,CPA (Clicks),CPA (Views),Conversions,Conversions (Clicks),Conversions (Views),Conversion Rate,Conversion Rate (Clicks),Conversion Rate (Views),Unnamed: 33
5/5/25,EarPros_US_LEAD_MAR25_HEALTH_mobile,44273033,US_STATIC_Image 162 2,4100125967,,Experts in ${city:capitalized}$ are amazed by this revolutionary Hearing Aid [Find our More],Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUJDYBNI%0A,http://cdn.taboola.com/libtrc/static/thumbnails/02433736b68a86f29736a29225d11c13.png,,,0,450,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5/5/25,EarPros_US_LEAD_MAR25_HEALTH_mobile,44273033,US_STATIC_Image 162,4100125281,,Calling All Americans over 50. Claim Your New Hearing Aids Now,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUJDYBNI%0A,http://cdn.taboola.com/libtrc/static/thumbnails/02433736b68a86f29736a29225d11c13.png,,,0,206,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5/5/25,EarPros_US_LEAD_May25_PREDICTIVE_mobile,44878182,US_STATIC_Image 162 3,4112643355,,Experts in US are amazed by this revolutionary Hearing Aid [Find our More],Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUCXQBNI,http://cdn.taboola.com/libtrc/static/thumbnails/02433736b68a86f29736a29225d11c13.png,,,0,91,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5/5/25,EarPros_US_LEAD_APR24_mobile,36874851,US_CLIP_Image 108_Title 16,3976436166,,${city:capitalized}$: Wanted! Americans Over 50 Eligible For New Hearing Aids,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/broad/free-hearing-aid-trial/?mci=USNAT1MEU32RFW9,http://cdn.taboola.com/libtrc/static/thumbnails/8c067398391d3dd06b004fad24d76f55.jpg,https://cdn.taboola.com/libtrc/static/video/v1722604484/llzqjmaymlyuxosiuvbs.mp4,http://cdn.taboola.com/libtrc/static/thumbnails/fe2c99b0491f3a5b3f3880e7b3451ae5.jpg,0,246,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_APR24_mobile,36874851,US_STATIC_Image 136,4100124503,,${country:capitalized}$: Calling All Americans over 50. Claim Your New Hearing Aids Now,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/broad/free-hearing-aid-trial/?mci=USNAT1MEU32RFW9,http://cdn.taboola.com/libtrc/static/thumbnails/1ac07d9e6a1ab0e064b9e044eb0c7c58.png,,,155,80872,14460,83.25,0,0,0,0,1.07,5.76,0.54,20.81,20.81,0,4,4,0,2.58,2.58,0,
5/4/25,EarPros_US_LEAD_MAR25_HEALTH_mobile,44273033,US_STATIC_Image 136 1,4100124496,,${country:capitalized}$: Calling All Americans over 50. Claim Your New Hearing Aids Now,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUJDYBNI%0A,http://cdn.taboola.com/libtrc/static/thumbnails/1ac07d9e6a1ab0e064b9e044eb0c7c58.png,,,132,76291,14145,80.77,0,0,0,0,0.93,5.71,0.61,26.92,40.39,80.77,3,2,1,2.27,1.52,0.76,
5/4/25,EarPros_US_LEAD_May25_PREDICTIVE_mobile,44878182,US_STATIC_Image 136 1,4112643330,,${country:capitalized}$: Calling All Americans over 50. Claim Your New Hearing Aids Now,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUCXQBNI,http://cdn.taboola.com/libtrc/static/thumbnails/1ac07d9e6a1ab0e064b9e044eb0c7c58.png,,,134,11914,4382,55.65,0,0,0,0,3.06,12.7,0.42,11.13,11.13,0,5,5,0,3.73,3.73,0,
5/4/25,EarPros_US_LEAD_APR24_mobile,36874851,US_STATIC_Image 136_Title 20,4066597093,,${city:capitalized}$: Calling All Americans over 50! Claim Your New Hearing Aids Now,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/broad/free-hearing-aid-trial/?mci=USNAT1MEU32RFW9,http://cdn.taboola.com/libtrc/static/thumbnails/1ac07d9e6a1ab0e064b9e044eb0c7c58.png,,,153,33638,8794,49.5,0,0,0,0,1.74,5.63,0.32,16.5,16.5,0,3,3,0,1.96,1.96,0,
5/4/25,EarPros_US_LEAD_MAR25_HEALTH_mobile,44273033,US_STATIC_Image 136_Title 20,4097691968,,${city:capitalized}$: Calling All Americans over 50! Claim Your New Hearing Aids Now,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUJDYBNI%0A,http://cdn.taboola.com/libtrc/static/thumbnails/1ac07d9e6a1ab0e064b9e044eb0c7c58.png,,,44,35730,6045,24.39,0,0,0,0,0.73,4.04,0.55,24.39,24.39,0,1,1,0,2.27,2.27,0,
5/4/25,EarPros_US_LEAD_May25_PREDICTIVE_mobile,44878182,US_STATIC_Image 136 1,4112643314,,Calling All Americans over 50. Claim Your New Hearing Aids Now,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUCXQBNI,http://cdn.taboola.com/libtrc/static/thumbnails/1ac07d9e6a1ab0e064b9e044eb0c7c58.png,,,25,1937,996,9.29,0,0,0,0,2.51,9.32,0.37,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_APR24_mobile,36874851,US_STATIC_Image 119,4100127131,,Wanted Americans Over 50 Eligible For New Hearing Aids,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEU32RFW9%0A,http://cdn.taboola.com/libtrc/static/thumbnails/837a2c377c5b6151aefd4c5582436050.jpg,https://cdn.taboola.com/libtrc/static/video/v1746027592/rqbmur3o5qzyqdxdiymx.mp4!-#@800x450,http://cdn.taboola.com/libtrc/static/thumbnails/680e0484fb993d069a8c44f3ff702a48.jpg,31,8292,5974,7.36,0,0,0,0,0.52,1.23,0.24,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_May25_PREDICTIVE_mobile,44878182,US_CLIP_Image 156_Title 19,4112643039,,${city:capitalized}$: Americans Over 50 Eligible For New Hearing Aids,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUCXQBNI,http://cdn.taboola.com/libtrc/static/thumbnails/19041a42939fa34b7f2c8c1f3a53b733.jpg,https://cdn.taboola.com/libtrc/static/video/v1738840174/gxqiaa8kz6fi7nxetr5t.mp4,http://cdn.taboola.com/libtrc/static/thumbnails/531426c54106322fba210000d6d9b482.jpg,18,999,614,6.6,0,0,0,0,2.93,10.76,0.37,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_May25_PREDICTIVE_mobile,44878182,US_STATIC_Image 136 2,4112643331,,${country:capitalized}$: Calling All Americans over 50. Claim Your New Hearing Aids Now,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUCXQBNI,http://cdn.taboola.com/libtrc/static/thumbnails/6ce76bb9870f38b35fbe1134bc609222.png,,,13,595,333,6.13,0,0,0,0,3.9,18.4,0.47,6.13,6.13,0,1,1,0,7.69,7.69,0,
5/4/25,EarPros_US_LEAD_APR24_mobile,36874851,US_STATIC_Image 119,4100123501,,Calling All Americans over 50. Claim Your New Hearing Aids Now,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEU32RFW9%0A,http://cdn.taboola.com/libtrc/static/thumbnails/837a2c377c5b6151aefd4c5582436050.jpg,https://cdn.taboola.com/libtrc/static/video/v1746027571/svtzkjvzzpqksttl8gpc.mp4!-#@800x450,http://cdn.taboola.com/libtrc/static/thumbnails/680e0484fb993d069a8c44f3ff702a48.jpg,20,4239,2859,5.91,0,0,0,0,0.7,2.07,0.3,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_May25_PREDICTIVE_mobile,44878182,US_STATIC_Image 119,4112643332,,${country:capitalized}$: Calling All Americans over 50. Claim Your New Hearing Aids Now,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUCXQBNI,http://cdn.taboola.com/libtrc/static/thumbnails/837a2c377c5b6151aefd4c5582436050.jpg,https://cdn.taboola.com/libtrc/static/video/v1746027566/rnnvbsi6b0wje0g8zacq.mp4!-#@800x450,http://cdn.taboola.com/libtrc/static/thumbnails/680e0484fb993d069a8c44f3ff702a48.jpg,17,1077,635,5.33,0,0,0,0,2.68,8.39,0.31,5.33,5.33,0,1,1,0,5.88,5.88,0,
5/4/25,EarPros_US_LEAD_May25_PREDICTIVE_mobile,44878182,US_CLIP_Image 156_Title 21,4112643110,,Find out the best Hearing Aids in ${city:capitalized}$,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUCXQBNI,http://cdn.taboola.com/libtrc/static/thumbnails/19041a42939fa34b7f2c8c1f3a53b733.jpg,https://cdn.taboola.com/libtrc/static/video/v1738840174/gxqiaa8kz6fi7nxetr5t.mp4,http://cdn.taboola.com/libtrc/static/thumbnails/531426c54106322fba210000d6d9b482.jpg,15,1249,1022,5.21,0,0,0,0,1.47,5.1,0.35,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_May25_PREDICTIVE_mobile,44878182,US_STATIC_Image 154_Title 21,4112643036,,Find out the best Hearing Aids in ${city:capitalized}$,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_NOW,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUCXQBNI,http://cdn.taboola.com/libtrc/static/thumbnails/cdddb68c77d46132cd4c6e7d77f1232e.png,,,16,481,451,4.68,0,0,0,0,3.55,10.38,0.29,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_May25_PREDICTIVE_mobile,44878182,US_CLIP_Image 157_Title 21,4112643244,,Find out the best Hearing Aids in ${city:capitalized}$,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_NOW,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUCXQBNI,http://cdn.taboola.com/libtrc/static/thumbnails/e0e30916c38fd1e320b7a3373bde8855.jpg,https://cdn.taboola.com/libtrc/static/video/v1738840249/tcb49tofpn20twzjmqn3.mp4,http://cdn.taboola.com/libtrc/static/thumbnails/922d3413a8ae389ce813af83d65652ea.jpg,17,517,436,4.61,0,0,0,0,3.9,10.57,0.27,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_May25_PREDICTIVE_mobile,44878182,US_STATIC_Image 119,4112643316,,Calling All Americans over 50. Claim Your New Hearing Aids Now,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUCXQBNI,http://cdn.taboola.com/libtrc/static/thumbnails/837a2c377c5b6151aefd4c5582436050.jpg,https://cdn.taboola.com/libtrc/static/video/v1746027571/svtzkjvzzpqksttl8gpc.mp4!-#@800x450,http://cdn.taboola.com/libtrc/static/thumbnails/680e0484fb993d069a8c44f3ff702a48.jpg,10,682,361,4.26,0,0,0,0,2.77,11.79,0.43,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_May25_PREDICTIVE_mobile,44878182,US_STATIC_Image 154_Title 19,4112643035,,${city:capitalized}$: Americans Over 50 Eligible For New Hearing Aids,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_NOW,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUCXQBNI,http://cdn.taboola.com/libtrc/static/thumbnails/cdddb68c77d46132cd4c6e7d77f1232e.png,,,11,441,251,4.07,0,0,0,0,4.38,16.21,0.37,4.07,4.07,0,1,1,0,9.09,9.09,0,
5/4/25,EarPros_US_LEAD_May25_PREDICTIVE_mobile,44878182,US_STATIC_Image 146_Title 19,4112642957,,${city:capitalized}$: Americans Over 50 Eligible For New Hearing Aids,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUCXQBNI,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION_OUTCROP/ESD/6f86bc9f-f606-4b89-9bc3-79fa11e10c66__Rqgtd2oY.jpg,,,9,606,229,3.9,0,0,0,0,3.93,17.03,0.43,3.9,3.9,0,1,1,0,11.11,11.11,0,
5/4/25,EarPros_US_LEAD_APR24_mobile,36874851,US_STATIC_Image 136 1,4100127130,,Wanted Americans Over 50 Eligible For New Hearing Aids,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEU32RFW9,http://cdn.taboola.com/libtrc/static/thumbnails/1ac07d9e6a1ab0e064b9e044eb0c7c58.png,,,12,3608,2691,3.82,0,0,0,0,0.45,1.42,0.32,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_May25_PREDICTIVE_mobile,44878182,US_STATIC_Image 155_Title 21,4112643038,,Find out the best Hearing Aids in ${city:capitalized}$,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_NOW,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUCXQBNI,http://cdn.taboola.com/libtrc/static/thumbnails/37e214e0ce416acc35c238e1e4c64587.png,,,10,384,349,3.8,0,0,0,0,2.87,10.88,0.38,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_MAR25_HEALTH_mobile,44273033,US_STATIC_Image 119,4100124498,,${country:capitalized}$: Calling All Americans over 50. Claim Your New Hearing Aids Now,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUJDYBNI%0A,http://cdn.taboola.com/libtrc/static/thumbnails/837a2c377c5b6151aefd4c5582436050.jpg,https://cdn.taboola.com/libtrc/static/video/v1746027584/bx8q1sxr9gzxro7t5ytv.mp4!-#@800x450,http://cdn.taboola.com/libtrc/static/thumbnails/680e0484fb993d069a8c44f3ff702a48.jpg,8,7241,1353,3.7,0,0,0,0,0.59,2.74,0.46,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_May25_PREDICTIVE_mobile,44878182,US_STATIC_Image 136 1,4112643358,,Wanted Americans Over 50 Eligible For New Hearing Aids,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUCXQBNI,http://cdn.taboola.com/libtrc/static/thumbnails/1ac07d9e6a1ab0e064b9e044eb0c7c58.png,,,11,612,379,3.64,0,0,0,0,2.9,9.61,0.33,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_MAR25_HEALTH_mobile,44273033,US_CLIP_Image 138_Title 20,4097691970,,${city:capitalized}$: Calling All Americans over 50! Claim Your New Hearing Aids Now,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUJDYBNI%0A,http://cdn.taboola.com/libtrc/static/thumbnails/200b7bb7a83a701f980e39359df681a9.jpg,https://cdn.taboola.com/libtrc/static/video/v1730963664/ssderjp8e4ncv6hn6zok.mp4,http://cdn.taboola.com/libtrc/static/thumbnails/e1ab8dd5117e4e8a91a1220490888de9.jpg,5,3898,846,3.59,0,0,0,0,0.59,4.24,0.72,1.79,1.79,0,2,2,0,40,40,0,
5/4/25,EarPros_US_LEAD_May25_PREDICTIVE_mobile,44878182,US_CLIP_Image 157_Title 19,4112643171,,${city:capitalized}$: Americans Over 50 Eligible For New Hearing Aids,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_NOW,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUCXQBNI,http://cdn.taboola.com/libtrc/static/thumbnails/e0e30916c38fd1e320b7a3373bde8855.jpg,https://cdn.taboola.com/libtrc/static/video/v1738840249/tcb49tofpn20twzjmqn3.mp4,http://cdn.taboola.com/libtrc/static/thumbnails/922d3413a8ae389ce813af83d65652ea.jpg,7,602,440,3.25,0,0,0,0,1.59,7.39,0.46,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_MAR25_HEALTH_mobile,44273033,US_STATIC_Image 136_Title 19,4097691942,,${city:capitalized}$: Americans Over 50 Eligible For New Hearing Aids,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUJDYBNI%0A,http://cdn.taboola.com/libtrc/static/thumbnails/1ac07d9e6a1ab0e064b9e044eb0c7c58.png,,,7,7400,1397,2.8,0,0,0,0,0.5,2.01,0.4,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_May25_PREDICTIVE_mobile,44878182,US_STATIC_Image 153_Title 19,4112643033,,${city:capitalized}$: Americans Over 50 Eligible For New Hearing Aids,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUCXQBNI,http://cdn.taboola.com/libtrc/static/thumbnails/05e85354213752bf951411d1ec98400d.png,,,6,159,112,2.39,0,0,0,0,5.36,21.36,0.4,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_May25_PREDICTIVE_mobile,44878182,US_STATIC_Image 119,4112643359,,Wanted Americans Over 50 Eligible For New Hearing Aids,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUCXQBNI,http://cdn.taboola.com/libtrc/static/thumbnails/837a2c377c5b6151aefd4c5582436050.jpg,https://cdn.taboola.com/libtrc/static/video/v1746027592/rqbmur3o5qzyqdxdiymx.mp4!-#@800x450,http://cdn.taboola.com/libtrc/static/thumbnails/680e0484fb993d069a8c44f3ff702a48.jpg,6,231,139,2.31,0,0,0,0,4.32,16.6,0.38,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_May25_PREDICTIVE_mobile,44878182,US_STATIC_Image 161,4112643351,,${city:capitalized}$: Calling All Americans over 50. Claim Your New Hearing Aids Now,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUCXQBNI,http://cdn.taboola.com/libtrc/static/thumbnails/67ae4107f50ef17a5d63c1a8337b60a9.png,,,7,336,259,2.12,0,0,0,0,2.7,8.19,0.3,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_APR24_mobile,36874851,US_STATIC_Image 119,4100124507,,${country:capitalized}$: Calling All Americans over 50. Claim Your New Hearing Aids Now,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/broad/free-hearing-aid-trial/?mci=USNAT1MEU32RFW9,http://cdn.taboola.com/libtrc/static/thumbnails/837a2c377c5b6151aefd4c5582436050.jpg,https://cdn.taboola.com/libtrc/static/video/v1746027566/rnnvbsi6b0wje0g8zacq.mp4!-#@800x450,http://cdn.taboola.com/libtrc/static/thumbnails/680e0484fb993d069a8c44f3ff702a48.jpg,12,5676,2094,2.08,0,0,0,0,0.57,0.99,0.17,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_APR24_mobile,36874851,US_STATIC_Image 136 2,4100124506,,${country:capitalized}$: Calling All Americans over 50. Claim Your New Hearing Aids Now,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/broad/free-hearing-aid-trial/?mci=USNAT1MEU32RFW9,http://cdn.taboola.com/libtrc/static/thumbnails/6ce76bb9870f38b35fbe1134bc609222.png,,,5,435,69,2.01,0,0,0,0,7.25,29.11,0.4,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_APR24_mobile,36874851,US_CLIP_Image 138_Title 20,4066597095,,${city:capitalized}$: Calling All Americans over 50! Claim Your New Hearing Aids Now,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEU32RFW9,http://cdn.taboola.com/libtrc/static/thumbnails/200b7bb7a83a701f980e39359df681a9.jpg,https://cdn.taboola.com/libtrc/static/video/v1730963664/ssderjp8e4ncv6hn6zok.mp4,http://cdn.taboola.com/libtrc/static/thumbnails/e1ab8dd5117e4e8a91a1220490888de9.jpg,6,1730,854,1.92,0,0,0,0,0.7,2.24,0.32,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_May25_PREDICTIVE_mobile,44878182,US_STATIC_Image 158_Title 21,4112643313,,Find out the best Hearing Aids in ${city:capitalized}$,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUCXQBNI,http://cdn.taboola.com/libtrc/static/thumbnails/cf04f947d43822643afb18005119fef7.png,,,7,430,372,1.85,0,0,0,0,1.88,4.97,0.26,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_APR24_mobile,36874851,US_STATIC_Image 136_Title 19,4066597083,,${city:capitalized}$: Americans Over 50 Eligible For New Hearing Aids,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEU32RFW9,http://cdn.taboola.com/libtrc/static/thumbnails/1ac07d9e6a1ab0e064b9e044eb0c7c58.png,,,4,4577,757,1.57,0,0,0,0,0.53,2.07,0.39,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_APR24_mobile,36874851,US_STATIC_Image 136 1,4100123496,,Calling All Americans over 50. Claim Your New Hearing Aids Now,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEU32RFW9,http://cdn.taboola.com/libtrc/static/thumbnails/1ac07d9e6a1ab0e064b9e044eb0c7c58.png,,,6,1149,510,1.42,0,0,0,0,1.18,2.79,0.24,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_MAR25_HEALTH_mobile,44273033,US_CLIP_Image 139_Title 20,4097691955,,${city:capitalized}$: Americans Over 50 Eligible For New Hearing Aids,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUJDYBNI%0A,http://cdn.taboola.com/libtrc/static/thumbnails/IMAGE_UPSCALER/EIU/0f89561f-18ee-435d-b5e6-50f3c797217e__Ib5DqcwN.jpg,"https://cdn.taboola.com/libtrc/static/video//h_400,c_scale/v1730963664/oql0frzzyrwwk1rvpwsq.mp4",http://cdn.taboola.com/libtrc/static/thumbnails/b0379c97b8fe9150a52dba55fb7c7e41.jpg,4,911,176,1.25,0,0,0,0,2.27,7.1,0.31,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_APR24_mobile,36874851,US_CLIP_Image 156_Title 19,4091040727,,${city:capitalized}$: Americans Over 50 Eligible For New Hearing Aids,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEU32RFW9,http://cdn.taboola.com/libtrc/static/thumbnails/19041a42939fa34b7f2c8c1f3a53b733.jpg,https://cdn.taboola.com/libtrc/static/video/v1738840174/gxqiaa8kz6fi7nxetr5t.mp4,http://cdn.taboola.com/libtrc/static/thumbnails/0764a92d97648fb7cfd785d69cd5f804.jpg,5,394,287,1.11,0,0,0,0,1.74,3.88,0.22,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_MAR25_HEALTH_mobile,44273033,US_STATIC_Image 136 1,4100123493,,Calling All Americans over 50. Claim Your New Hearing Aids Now,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUJDYBNI%0A,http://cdn.taboola.com/libtrc/static/thumbnails/1ac07d9e6a1ab0e064b9e044eb0c7c58.png,,,3,2009,375,0.89,0,0,0,0,0.8,2.37,0.3,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_MAR25_HEALTH_mobile,44273033,US_STATIC_Image 136 2,4100124497,,${country:capitalized}$: Calling All Americans over 50. Claim Your New Hearing Aids Now,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference.,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUJDYBNI%0A,http://cdn.taboola.com/libtrc/static/thumbnails/6ce76bb9870f38b35fbe1134bc609222.png,,,1,1043,157,0.82,0,0,0,0,0.64,5.19,0.82,0,0,0,0,0,0,0,0,0,
5/4/25,EarPros_US_LEAD_MAR25_HEALTH_mobile,44273033,US_STATIC_Image 136 1,4100127128,,Wanted Americans Over 50 Eligible For New Hearing Aids,Advanced hearing aids can filter out background noise and make it easier to hear speech. Book a free trial today and see the difference,TRY_FREE,https://get.earpros.com/us/adv/free-hearing-aid-trial/?mci=USNAT1MEUJDYBNI%0A,http://cdn.taboola.com/libtrc/static/thumbnails/1ac07d9e6a1ab0e064b9e044eb0c7c58.png,,,3,1373,259,0.82,0,0,0,0,1.16,3.15,0.27,0,0,0,0,0,0,0,0,0,
